tuyear,age,t0101,t0102,t0103,t0104,t0105,t0199,t0201,t0202,t0203,t0204,t0205,t0206,t0207,t0208,t0209,t0299,t0301,t0302,t0303,t0304,t0305,t0399,t0401,t0402,t0403,t0404,t0405,t0499,t0501,t0502,t0503,t0504,t0599,t0601,t0602,t0603,t0604,t0699,t0701,t0702,t0703,t0799,t0801,t0802,t0803,t0804,t0805,t0806,t0807,t0808,t0899,t0901,t0902,t0903,t0904,t0905,t0999,t1001,t1002,t1003,t1004,t1099,t1101,t1102,t1199,t1201,t1202,t1203,t1204,t1205,t1299,t1301,t1302,t1303,t1304,t1399,t1401,t1499,t1501,t1502,t1503,t1504,t1505,t1506,t1599,t1601,t1699,t1801,t1802,t1803,t1804,t1805,t1806,t1807,t1808,t1809,t1810,t1811,t1812,t1813,t1814,t1815,t1816,t1818,t1899,t5001,t5099,ttotal
2017,55 to 64,504.56436,41.830498,10.093685,.62599474,0,0,37.803818,37.402542,5.816576,4.5093427,17.570978,9.8444948,1.8169744,1.3342209,11.113254,1.0228542,3.2348466,.47000122,.0026411994,4.3302569,.94004375,0,6.942235,.23367444,.0032571533,1.9586846,4.4288106,0,211.82578,.17224206,2.3914404,1.9777317,0,.62392116,0,.26857007,.032094598,.021652654,21.363514,.011816604,0,0,.0055952161,.5856238,0,3.8895924,.81466806,.045724396,.13974619,0,.016129432,.029197307,.44296435,.027782002,.04084605,.31096181,0,.41425866,.13009784,0,0,.061498929,63.948853,.30648607,0,29.965452,3.8561568,262.04077,4.5532637,.012943746,0,12.993049,1.8473765,.0069719241,0,0,9.8470726,.031003779,3.2001593,2.7912555,.33920771,.26153004,.7090587,.47291693,2.0260968,4.9403219,1.1525879,1.1747068,2.5372872,1.8266276,4.588758,19.614017,.085434787,14.752461,2.8940976,.44385853,.23502676,6.6271858,7.9881001,2.2248912,1.1503769,1.0620543,.10953111,.14818721,3.0381739,10.659199,0,1439.9999
2003,over 65,531.64642,36.352947,10.53736,.8131634,0,.0036371138,51.812138,45.094406,5.4867396,5.3269215,21.821724,5.8401284,1.9778506,1.7868053,18.28137,.27462819,.620242,.047157895,0,4.44835,1.3124189,.027692843,5.9117193,.14416562,.1604833,2.3234239,5.1291528,.0037632443,39.725655,.2403706,1.5024606,.16837342,0,.40897858,0,.36567563,.0067556431,0,23.894714,.13974136,0,0,0,.75352854,.0096667288,6.2785435,1.8541156,.17821127,.056337282,0,.085217163,.25254005,1.5885164,.053684652,.015489005,.52742434,.016514441,.1556816,.21436186,.0045807934,0,0,83.026085,.34176114,0,40.958027,5.4326944,353.52365,5.1526275,.17229676,.0098127676,12.657236,1.2211167,.030611575,0,.043234073,11.843867,.21095645,4.2753572,2.6927078,.95628905,.39587098,.96670294,.10354462,1.556636,6.5677581,2.9139719,.26108167,2.4234827,1.2995806,4.7787404,3.2163215,.11951292,14.13988,3.1586382,.46390024,.12952802,7.4278827,9.024847,2.0211139,2.1114171,1.3373486,.023672028,.0022945788,2.7895198,14.306093,.23038574,1440.0001
2004,over 65,531.39783,36.679817,11.252216,.029101953,0,0,48.216873,41.469975,7.8683391,5.5652356,21.825651,5.8825483,2.1661229,1.8154267,19.929363,.47706527,1.1022627,.26702979,0,3.6260467,.65547037,0,6.4948602,.21326944,.066976406,1.6257384,3.4239047,.052102171,36.569172,.064567506,1.2804558,.045633696,.023978641,1.2857244,.021320716,.42206538,.0039143874,0,23.785244,.01462082,0,0,0,.67684406,.031229444,5.9994044,2.0032828,.37199414,.032721464,0,.093546003,.10820681,1.1154306,.050326388,.13962579,.44382685,0,.059746228,.070812553,.096980862,0,0,82.741814,.16666141,0,39.584808,4.9263916,363.94553,6.0810556,.092348963,.019088021,14.075302,.59429204,.04442127,0,.021544354,12.252363,.0032905566,4.7699881,2.1894202,.6205743,.40546575,.86925864,.29224193,2.362515,5.7309861,2.2094388,.31372359,2.4305909,1.1189928,5.3698673,2.7298377,.27248499,13.895247,3.55843,.52765983,.14409502,9.0705204,9.6037502,1.7532117,2.1421452,1.2853032,.092254214,.0057790326,1.237552,13.535856,0,1440.0001
2005,over 65,537.72076,37.850422,12.410633,.19503693,.052791074,0,44.544075,41.116859,5.7489853,4.3584404,21.79776,5.9991155,1.5941569,2.0152004,20.460752,.0088437581,1.3430674,.05252203,0,2.0243409,.57024652,0,6.1202264,.096077375,.055582337,1.1683155,3.9733548,.0039053441,36.575935,.058402058,.61749673,.019285358,0,1.4300978,0,.95133287,.0070076776,.02395946,26.307947,.10186108,0,0,0,.94423085,.13244085,4.7267919,1.4333916,.37079814,.0097055957,0,.0034498302,.14609179,.49959576,.0061980938,.035822846,.36100528,.025134763,.13659309,.21592304,.14116418,0,0,80.290749,.13242204,0,40.442963,3.9807255,362.58383,4.9320345,.18114983,.0071303635,13.977073,.40607336,.041526407,0,0,11.084639,.041251354,4.6203375,3.0150034,.44999924,.62749344,1.4652836,.14050053,2.3015637,5.3810606,3.4112368,.40429309,2.7487333,1.3972788,4.3545918,3.3191099,.24598844,15.182343,3.3515918,.60799062,.19639456,8.2238531,11.912538,1.6506423,1.8906505,2.3674791,.059637062,.031018522,.73890567,15.239787,0,1440.0005
2006,over 65,534.78589,38.771652,11.062879,.32781106,0,0,49.345139,43.807182,4.5915437,7.0477495,20.334644,6.4220958,2.4726405,1.8936988,16.725395,.10006659,.99286711,.11499301,.0055515952,5.0067077,.65578681,0,7.0292482,.25712377,.069703579,1.2021117,3.4862623,0,34.687798,.21753223,1.6339762,.038768336,0,2.2047744,0,.57791573,0,.010882216,22.81119,.016113035,0,0,0,.47973588,.057073209,5.693274,1.9335523,.057799906,.23204538,0,.0035465201,.24645065,2.0481577,.017277883,.0069438056,.63761818,.008837047,.17529353,.12523885,.10479586,0,.0070930403,80.624367,.25411999,0,42.513367,3.5144374,364.3277,4.6410971,.0048938654,0,12.841404,1.3418232,.0071683843,0,.021153728,10.802633,.040733736,4.0421185,2.0222154,.42813215,.84228575,.48957315,.045116346,1.9882396,7.6051784,2.6584585,.20800211,2.4004905,.99539268,3.353045,2.6284316,.36996904,13.046761,3.6677632,.50352061,.15523502,7.2930603,11.887909,1.445114,1.9402384,1.529796,.034690794,.025235185,.64081812,16.275915,0,1440.0004
2007,over 65,534.69934,36.902485,6.8574438,.19146694,.01010238,0,48.026905,41.141579,4.2109604,4.7602639,22.744055,6.3969021,2.0840077,1.3305246,19.663857,.030237857,1.4875344,.093427561,.0014569288,2.9503446,.41731566,0,5.9574556,.14906877,0,1.346014,2.9954519,.025638606,44.300121,.069071002,2.5121098,.031131895,.012333283,1.1283153,0,.21923399,0,0,23.697855,.040695731,0,0,0,.52381587,.015091615,5.2515492,2.0865643,.070291936,.10559349,0,.0070249136,.084735528,.8185336,.01373635,.22894396,.3184008,0,.090680428,.1338051,.026014846,0,0,81.136154,.056814861,0,40.966587,4.4077563,358.71246,3.5136828,.0093135769,.06864503,16.207962,.61760157,.02158922,0,0,15.179505,0,3.4035838,3.1848545,.36153394,.34090108,1.834384,0,4.098022,6.0622425,2.4437823,.31162921,2.0256798,1.3019938,3.5602765,2.9687784,.11835324,13.621024,2.8976111,.4439224,.17260858,9.6673851,10.578511,2.020977,2.2035964,1.9904902,.039663415,0,1.1782333,16.012371,0,1439.9998
2008,over 65,536.60638,39.121502,8.8791943,.073300771,0,0,46.501492,39.747902,3.8253412,6.6743121,19.178888,6.9015126,1.3324126,.80006069,17.633024,0,.98587918,.065269046,.021338493,1.9615901,.75135684,0,7.179431,.037173383,.019654298,.44338855,2.8789902,.0019415467,44.01667,0,2.0305805,.033148218,0,.60120368,0,.55400175,0,0,22.566355,.020291455,0,0,0,.670775,.1356305,5.6337705,1.959237,.021944584,.042827431,0,.14466251,.11999547,.74153602,0,.03956591,.6659646,.033069704,.16430849,.45605099,.0037664038,0,0,82.223923,.12076528,0,37.192352,3.7712913,367.82968,4.2739072,.10403156,0,14.622812,.96042454,.0062143672,.0015010616,0,15.18154,0,4.8304911,3.3612957,.53505683,.59920031,.83702737,.17639557,3.2071373,7.9916477,1.5310425,.22129504,2.5588534,1.297459,3.4163289,3.6334696,.1023422,13.585626,3.2771659,.58328289,.18532167,7.120831,10.65342,1.6326177,1.9665902,1.3292648,.047328699,.076292098,1.6244292,15.053664,0,1439.9999
2009,over 65,534.37146,39.730442,11.03757,.14050888,0,0,47.628246,43.093758,6.2948923,5.4527888,23.386148,5.9653325,1.4922193,2.3375001,19.871597,.12435336,.53669059,.062121216,0,2.3276601,.59586418,0,5.0763063,.20239845,.43078583,.49807921,3.1867688,0,44.364124,.095767438,.53309828,.046914555,0,.60525244,0,.29334295,0,.0028891652,21.923759,.062295962,0,0,0,1.0764725,0,5.3017349,1.3122267,.091492236,.12423505,0,.0060769222,.19995867,.398341,.055275872,.12273216,.37994313,0,.25311184,.007716863,.019717341,0,0,80.807152,.20528451,0,37.327469,3.2979627,361.35098,3.787375,.053001475,0,15.779952,.53611505,.061510533,0,0,14.324831,.0026070522,5.3625135,3.199393,.50775641,.252253,1.069859,.10545316,2.421407,7.4634428,1.2231666,.55061805,2.5301085,.59954286,3.3646011,4.0824671,.073623173,12.865271,2.9191272,.27495381,.18685666,7.0566635,9.6480227,1.6825384,2.0316992,1.6663562,.18802324,.05820613,1.7157927,18.246035,0,1440
2010,over 65,541.30658,37.961403,12.539634,.33139512,0,0,43.507912,42.434483,3.9949353,4.2575979,23.303064,5.6173911,2.4865158,3.0733929,17.145813,0,1.2069904,.015872233,0,1.6611109,.70623142,0,5.8088174,.3723332,0,.53114766,3.2596667,0,39.979244,.05693271,.82593477,.082761027,0,.81385386,0,.11964445,0,0,23.27701,.1587588,0,0,0,.78926516,.09605249,5.6163683,1.7798719,0,.057914522,0,.078339711,.017191872,.65399611,0,.035177827,.66807795,0,.13325776,.10051258,.059789423,0,.0063197711,81.406059,.13918811,0,35.601234,4.2527251,362.17554,3.8687325,.0032546143,.11877442,15.887969,1.1303281,0,0,0,13.814388,.003270892,4.2471981,3.5102382,.83692771,.98542279,1.9629976,0,3.284189,6.3410192,1.7745546,.22901146,2.1734641,1.142722,3.5314548,3.121088,.041437667,13.568476,3.2597799,.39592001,.051491525,6.4313149,8.9703827,1.9346218,1.8350537,1.6426486,.072724298,.15056804,1.9455988,21.229683,0,1440.0001
2011,over 65,544.5144,39.385727,7.5861907,.14260282,.0299072,0,43.408604,42.472374,4.7141361,5.9973302,24.118084,7.0741997,1.6258624,1.4380927,16.926451,.07810691,.55423003,.045569852,.013419425,1.8737642,.42094609,0,5.6672826,.13527548,.010735844,.60053462,2.3051121,.0063765594,48.667713,.030922849,2.06566,.59772307,.019863067,.33767518,0,.098808318,0,0,25.37833,.0091511169,0,0,0,.66485649,0,3.9430199,2.8563967,.012555931,.18165232,0,.025352594,.15589553,.3195546,.0066102291,.010419595,.32463259,.29442045,.25373045,.036778964,.031180695,0,0,80.595894,.21451002,0,38.455143,3.1714611,355.99365,4.2581758,.013915318,0,12.587304,1.4248509,0,0,0,14.594157,0,4.5311961,2.5324993,.62745106,1.5565994,2.033463,.024929838,2.5899818,6.4522228,.8717584,.72528088,2.7570357,1.2789037,3.0578222,3.6273117,.11375924,14.139688,2.9670441,.35237181,.22181487,7.9824247,9.7622156,1.6904479,2.1123111,1.8694637,.20107274,.026951011,1.3033581,15.813338,0,1440.0001
2012,over 65,530.5155,37.57283,8.2417974,.082707845,0,0,45.537971,41.232765,4.605999,5.6972928,23.426573,8.5452108,2.9634681,1.744681,19.63793,.21115014,1.5472962,.080957286,.02703228,3.4257698,.56945783,0,5.3962398,.30153793,.019617649,.37154514,2.8904009,0,48.692348,.086979456,1.7144644,.28657743,0,.32890767,0,.22705987,0,.010858048,22.716143,.15955396,0,.0038937551,.010464738,.64929765,0,4.8008356,1.3136129,.13179079,.041874874,0,.068209834,.095659204,.55238581,.035760757,.028769709,.49781114,0,.16544834,.084208019,0,0,0,80.136833,.17284197,0,42.173485,4.2583156,358.74591,4.7413893,.027262062,0,17.96381,.88136834,.021168031,0,0,14.439552,0,5.0136333,1.923999,.66562915,.52479124,1.7059892,.42018923,1.8002514,5.8485289,1.7114682,.64627481,2.4843807,1.1164035,3.8305211,4.3031454,.050388668,13.598404,2.6125138,.45947051,.10479597,7.1644382,10.281447,2.0288188,2.3366811,1.2728046,.028276807,.029585956,.80747509,16.319138,0,1439.9996
2013,over 65,532.07538,38.162933,10.776214,.27579698,0,0,41.919823,41.205963,4.262609,5.085463,21.676233,6.8712168,2.4705377,2.0414333,20.174244,.0050694342,1.1368839,.22840883,0,2.3815527,.61611134,0,8.3602829,.2594761,.028386969,.70208561,2.6700211,0,44.245865,0,1.46041,.30727667,0,.63962078,0,.25847661,.023843752,.12110444,22.557579,.061755728,0,0,0,.60674959,.010620325,6.9582777,1.0767467,.040057253,.13637303,0,.0015711872,.021363782,.74091059,.057695173,.021533053,.20313287,.14817019,.07235495,.44810137,0,.0015546143,0,78.279366,.11294477,0,38.168282,3.2655976,363.24408,5.2910972,.014940802,0,13.86042,.48273751,0,0,0,15.040486,.073742978,5.2933197,4.7461653,.50784546,.7030853,2.1436603,.22883572,1.956145,6.8589268,1.7662061,.51943171,2.1806312,1.4840157,2.995415,3.734293,.047221065,13.507418,4.0153203,.35115385,.14004432,7.6083908,10.563713,1.8307266,2.032779,1.6007671,.051216364,.098097533,1.9476662,19.646551,0,1440.0001
2014,over 65,539.82574,36.864693,9.1401758,.17813109,0,.024080714,40.744205,42.730091,4.5916338,6.2447295,19.693394,7.8819351,1.7249465,2.3636286,17.488274,.070026636,1.271793,.069151089,0,3.9257855,.60192996,0,5.2890711,.29214069,.2542828,.9427495,2.9629574,0,49.301689,.027390046,.91264045,.066867128,0,.30189678,0,.091566175,0,.047647662,22.51749,.030413883,0,.0036486448,0,.5842877,0,8.0112028,1.6808314,.097313695,.009346908,0,0,.032272577,.30184177,.066011503,.0056731966,.39991227,.070877992,.099061906,.055241656,.3283084,0,.040127993,76.868752,.16869813,0,39.340843,3.8794942,369.50293,5.5131812,.0091301585,0,13.756227,.41816276,0,0,0,14.305577,.023026271,3.4990046,4.1871743,.42597681,.39194456,1.1324593,.0087926388,1.8470893,5.6793365,1.3498486,1.1356552,2.166811,1.1326249,2.8193784,4.0152411,.039845217,13.311523,3.6414304,.47322056,.14956579,6.2338071,9.275816,1.9427356,1.7547662,1.2110971,.16374519,.016558563,1.3775815,16.571827,0,1440
2015,over 65,537.94037,37.902508,13.074862,.024430051,0,0,43.950691,41.820431,4.740675,4.8555093,22.00103,8.4549398,1.3508999,1.3872117,20.255787,.016222328,1.0086387,.16378596,.034252383,3.7349246,.70879257,0,5.7687922,.12251406,.051066071,.91012442,3.0734365,0,48.66571,.029972201,1.6022421,.26347163,0,.6800859,0,.10035756,.0005274053,.011493926,23.826353,.0063385377,0,0,0,1.0107574,.24695128,5.5312862,1.3428512,.16778186,.067221746,0,.021522444,.11729608,.61555225,.035662524,.052733283,.70305008,0,.19735345,.16962378,.113428,0,0,75.056915,.19279735,0,35.387951,3.3256266,365.83734,3.2502038,.030477136,0,15.206713,.85800844,.006655911,0,0,14.468074,0,6.1475272,3.6203401,.63061756,.71878445,1.5034333,.063331306,1.8934619,6.5496736,1.7805748,.56108618,2.347446,1.3182002,3.6828787,3.332576,.11429792,14.811445,3.140902,.48428163,.23216254,5.9833632,8.8984365,1.8962986,2.0243239,1.3853928,.22223338,.0020751299,.71940368,13.383181,0,1439.9998
2016,over 65,536.52502,37.955982,8.2119808,.15136813,0,0,43.435936,43.508801,5.6770482,6.3604836,20.998945,8.7441254,2.3267231,2.1362634,19.637678,.2003261,1.2628503,.10900591,0,4.1874304,1.045918,0,7.3083215,.12970527,.084883615,.57968593,4.762197,.27271003,50.202553,.025052322,1.4516988,.059234813,0,.57921296,0,.26039249,0,.014317241,24.773375,.084401146,0,.044866983,0,.63780791,.022382537,5.4822426,.96234536,.23658477,.063248955,.0016410243,.1995194,.076100625,1.7260939,.0051304759,.085503742,.47346482,.094570071,.10705955,.11781994,.11877347,0,0,71.818642,.21428733,0,38.228436,3.256547,359.53619,3.0745878,.059243362,0,14.694898,.84867442,.050087433,0,.0050128186,14.553885,0,3.0390949,2.7693496,1.1276274,1.0077597,1.2602354,.03483706,2.3979125,5.2485847,1.7527945,1.8689249,2.2857599,1.3619509,4.0609255,3.4580212,.050394129,16.272652,3.0528047,.47617683,.19023167,6.6192927,10.246514,1.8317673,1.9553531,1.4469573,.041876901,0,2.259434,14.023468,0,1439.9999
2017,over 65,530.14313,37.369175,8.834383,.57720768,.018560158,0,41.83139,42.858227,4.0408535,8.4322519,18.357033,10.117682,2.5756938,1.4003453,18.660227,.34127101,2.2135141,.10788348,.020681057,3.0533013,.66205418,0,6.7748179,.1734184,.0073182574,1.2575647,3.2620311,.11309619,45.774967,0,2.5221412,.062384453,.0087338584,.54232377,0,.51313072,0,.040567853,23.008694,.071550809,0,0,0,.57912511,.012680447,6.3266892,1.1721714,.0171823,.1149114,0,.045799524,.082106397,.54228306,.024240742,.16691589,.82778603,0,.21108897,.029541394,.0074227084,0,.043736752,73.026184,.15295105,0,33.644897,5.5911403,378.63388,4.6895447,.074287631,.051066641,15.054494,1.3138891,.27692777,0,0,12.422122,.083525464,4.9555163,2.2514777,.67147249,.80956727,1.4043227,0,2.5801539,5.5207682,1.7011951,.67536509,3.0427485,1.4265276,3.6537216,3.6096087,.065163814,14.650566,3.6495743,.62879401,.22239317,7.6760082,9.0044336,1.9426292,1.9211433,1.1954403,.088559248,.016667996,1.3091482,14.360826,0,1439.9999
