tuyear,age,t0101,t0102,t0103,t0104,t0105,t0199,t0201,t0202,t0203,t0204,t0205,t0206,t0207,t0208,t0209,t0299,t0301,t0302,t0303,t0304,t0305,t0399,t0401,t0402,t0403,t0404,t0405,t0499,t0501,t0502,t0503,t0504,t0599,t0601,t0602,t0603,t0604,t0699,t0701,t0702,t0703,t0799,t0801,t0802,t0803,t0804,t0805,t0806,t0807,t0808,t0899,t0901,t0902,t0903,t0904,t0905,t0999,t1001,t1002,t1003,t1004,t1099,t1101,t1102,t1199,t1201,t1202,t1203,t1204,t1205,t1299,t1301,t1302,t1303,t1304,t1399,t1401,t1499,t1501,t1502,t1503,t1504,t1505,t1506,t1599,t1601,t1699,t1801,t1802,t1803,t1804,t1805,t1806,t1807,t1808,t1809,t1810,t1811,t1812,t1813,t1814,t1815,t1816,t1818,t1899,t5001,t5099,ttotal
2012,25 to 34,525.72388,39.405525,1.02325,0.3917546,0,0,33.585022,32.748489,2.0812697,1.8179884,4.7117314,3.1318214,2.4411852,0.18324,7.5193467,0.047774889,48.413509,3.4957304,1.5243371,0.72964996,0.35301936,0.026506059,2.2783167,0.045128059,0,0.091190837,2.0846083,0,248.61703,0.28557816,1.3078785,3.189455,0,8.1166458,0,12.687632,0.019435847,1.2493441,22.425533,0.020615928,0,0,0.06895633,0.32156944,0.024522783,1.6296031,0.59789538,0.35484707,0.13615063,0,0.14660673,0.12070953,0.066262886,0.043163311,0.016478889,0.3129271,0.035766661,0.14569415,0.27826506,0.015598889,0,0,65.873039,0.13250013,0,34.813271,5.9364133,187.27776,4.3097696,0.030598136,0,18.048323,1.1613944,0.003335413,0,0.016082622,5.39219,0,0.90463257,1.1614516,0.17241494,0.14921486,0.66159123,0,0.98119485,4.0037842,1.143135,1.000888,2.6654959,7.0872798,3.0337102,22.024374,1.9838583,14.218263,1.1898212,0.41962066,0.20516194,7.6105852,10.931046,2.8430991,1.2324868,0.59505856,0.049889121,0.075617388,1.9041325,12.669083,0,1440.0004
2013,25 to 34,519.27606,41.552673,1.8546302,0.28010878,0,0,31.417105,33.990189,4.9227738,1.263841,5.6541624,3.7863078,2.2164056,0.4045856,6.8271103,0.023246966,50.730061,3.0374396,0.98096955,0.2779561,0.42152601,0,1.6827201,0,0,0.57669848,3.121768,0,254.01144,0.538683,0.86798209,1.8516415,0.002304942,9.7803898,0,12.832,0.55539703,0,22.982662,0.20676903,0,0,0.021830557,0.11440612,0,2.5627589,1.0107763,0.65301162,0.077109054,0,0.15798734,0.028043138,0.14456639,0.051403109,0,0.29947054,0,0.77671492,0,0.021232042,0,0,66.201813,0.1169064,0,40.500317,5.5141649,175.71278,5.9893441,0.027837969,0,16.362671,0.85954863,0.028646143,0,0,5.5260253,0,0.64499855,2.8149574,0.098044701,0.27718148,0.2560496,0.058767859,1.1729618,2.7805729,1.2769501,0.66433221,2.3934014,6.9518819,3.1318731,21.446745,1.2125793,14.488548,1.5694321,0.20894688,0.44243968,6.5299568,9.946146,3.1558187,0.81081855,0.72262722,0.23233932,0.043583021,1.6164337,14.364606,0,1440
2014,25 to 34,525.95026,39.581654,2.9614503,0.34962159,0,0,34.617992,34.882462,4.1993389,0.80292261,6.4859228,4.4171576,1.4616697,0.77528268,6.5735765,0.013135637,52.040234,3.2685335,1.0331355,0.81694961,1.4255292,0.016438769,1.225649,0.034424037,0,0.55727112,3.2948005,0,256.97906,0.88130629,0.80065811,3.5737426,0.0922397,8.7117434,0.048045374,11.883121,0.2097145,0.41478196,19.602242,0.082423605,0,0,0.037441205,0.20901622,0,1.2636021,0.90444428,0.19834635,0.060427047,0,0.024435716,0.017546332,0.29429737,0,0,0.62860125,0.015071658,0.13433057,0.006583585,0.32531619,0,0,59.389687,0.094653577,0,41.781452,5.5131516,173.67462,6.4274282,0.15242992,0.002325072,17.361967,2.786716,0.092570551,0,0,7.4331059,0,0.81745332,0.93653679,0.26345673,0.40442616,0.28094012,0,0.76120979,3.6205382,0.63001442,1.1319262,2.6335433,7.4681845,1.8580365,22.85107,1.6070104,12.023454,1.7091806,0.2256512,0.25640723,5.6862102,9.3075914,3.1470573,1.1284524,0.36488605,0.070925027,0.02774407,0.71775788,11.176294,0,1439.9995
2015,25 to 34,532.48724,41.921257,2.4374192,0.72268295,0,0,31.120943,38.766964,5.6928959,1.5915664,5.8050375,5.0038199,1.7933054,1.1886139,7.1874161,0.2559301,49.533569,3.3118258,1.9381443,1.2841501,0.56163806,0,1.0193056,0.046936944,0.007271564,0.40258908,2.6447344,0,255.01462,0.17041841,0.63273537,3.7738106,0,5.0803757,0.1625275,10.86236,0.14993306,0.005840458,19.533539,0.030352244,0,0,0.079677135,0.22778566,0,1.338272,0.32608914,0.37483063,0.006421317,0,0.081965312,0.021375762,0.23772268,0.2519238,0,0.20754002,0,0.1012043,0.007763813,0.30167899,0,0,61.933765,0.1256157,0,38.648396,4.0420904,176.14047,5.2570162,0.008618068,0,17.041521,1.0769646,0.017589465,0,0,6.7042756,0,0.80826735,1.0019546,0.048394054,0.4084169,0.48649678,0,0.46157965,3.1868567,1.2769405,1.0102155,2.3724513,7.0357985,2.6864314,22.826979,1.1710095,14.649645,0.97031587,0.62259841,0.08246205,7.1682577,9.6946821,2.8440578,1.1712903,0.44909227,0.09713725,0,1.5683856,9.1979465,0,1440.0001
2016,25 to 34,522.54614,41.570774,2.9744051,0.88789374,0,0,31.426992,34.48772,1.9217623,2.1952326,5.5993185,6.5707431,2.1561944,0.3538689,8.6329203,0,48.860767,3.2315004,1.1563163,0.51600516,0.59398055,0.093337856,1.5041796,0,0,0.22267249,2.8477056,0,264.28934,0.11935967,1.0837387,4.0598912,0,6.3105354,0,10.667408,0.006745022,0.46687379,20.868906,0.010385083,0,0,0.063806191,0.20591578,0,1.7973117,1.0062349,0.61219198,0.077185109,0,0.05252751,0.028527778,0.078646332,0.016293261,0,0.30600131,0,0.40444759,1.8989146,0.033863485,0,0,66.601044,0.24206991,0,35.639408,4.3912311,170.07655,5.0543494,0.14451912,0,19.223742,0.42658034,0.035836011,0,0,4.9756846,0,0.52907956,2.0325315,0.35918263,0.48451844,0.44195035,0.026428496,0.5302459,3.6438673,1.1099529,2.5506682,2.9664462,7.0438957,2.6313839,22.98229,1.2944096,13.542971,1.9941661,0.36794069,0.25273949,7.2699575,10.204383,2.7745359,0.79849911,0.50668609,0.32061195,0.043649241,2.3895726,9.2809229,0,1439.9998
2017,25 to 34,525.48114,38.638901,1.593737,0.76193935,0,0,30.158737,35.303955,3.869734,1.658312,5.363791,4.4518204,2.5978563,0.8899467,7.2664213,0.19818133,50.06839,2.6019163,1.5643713,0.72699952,0.54169774,0,0.8941654,0.14038338,0,0.38070512,2.7421391,0,265.11646,0.04043214,1.4732715,6.5752578,0,6.4031496,0,12.497736,0.031077204,0.63221395,19.72658,0.12475511,0,0,0.054262292,0.11298292,0,3.061101,0.56519574,0.059828669,0.17270917,0,0.12212972,0.005358211,0.11516812,0.051111076,0.008018454,0.34327,0,0.016983049,0.13397054,0,0,0,62.243195,0.34932086,0,36.435684,6.0894094,171.52176,4.2925048,0.055949923,0,18.800772,0.9144159,0.098612241,0,0.047137447,5.3266125,0,0.68801099,1.3437064,0.089656293,1.0957919,0.24735753,0.02339202,1.7352234,4.2196736,0.89015198,0.76666617,2.8655813,6.926959,2.5518858,22.412458,1.5127003,14.518796,1.5726043,0.3563118,0.12100072,6.6631522,11.057578,3.0114439,0.87200981,1.3853647,0.48930684,0.059240554,1.2990675,9.7112875,0,1440.0004
2003,35 to 44,500.49969,38.933929,2.9608476,0.6950798,0.003523304,0.020314118,40.675117,37.354534,5.4035149,4.7446628,9.9523706,5.5347509,3.4407141,0.8763243,11.045227,0.35009179,44.074398,5.6592479,1.7861608,0.75829637,1.083055,0.025316333,2.6775773,0.044366229,0.048362147,1.4390118,3.0633528,0.014089344,259.40634,0.88067144,2.2401509,1.7995666,0.012091227,2.5907695,0,2.8462365,0.011069193,0.097697958,25.218643,0.052421901,0,0.000763463,0.070979655,0.56123835,0.023696898,2.4702196,1.1378716,0.32121351,0.14454518,0,0.046458349,0.12510033,0.37043363,0.044234361,0,0.49829584,0.001081266,0.11255103,0.21902509,0.040476132,0,0,62.861343,0.26020136,0,34.910664,6.041306,176.13892,5.6872015,0.29204163,0.017039185,14.706518,2.4248023,0.059682302,0,0.021293493,8.0489378,0.0175907,2.5391331,2.9160259,0.25634199,0.6170702,1.2343746,0.16224328,1.4331069,3.4366844,1.8650321,0.61228067,2.5315275,10.238958,3.853852,22.904278,0.55407351,15.543912,2.0566056,0.55673182,0.2206403,6.7599688,9.2478762,2.5403652,1.2596424,1.3899621,0.14343509,0.15548545,2.1772118,6.6036162,0.19425678,1440.0005
2004,35 to 44,495.16129,40.036839,4.969317,0.50087696,0,0,39.164249,34.391991,5.908287,3.6966732,10.324278,5.2007084,4.0474415,0.93097758,10.291837,0.25801039,43.716488,4.783577,1.6729989,1.3807826,0.97327048,0.003208328,3.1495054,0.00385398,0.036754794,1.2012804,4.0938716,0.014537125,270.06851,0.5506475,1.4707637,1.6198879,0,4.4905977,0,3.5991278,0.007907865,0.24615461,24.494419,0,0,0,0.042969022,0.58735615,0.14490564,2.7003696,0.79304564,0.34934691,0.14889775,0,0.042581495,0.057186764,0.29506037,0.005814795,0.001589341,0.37174144,0.013103995,0.064551368,0.1535669,0.15771487,0,0,63.796761,0.21824336,0,33.618225,6.527689,177.21207,4.1812305,0.068042018,0,15.874218,1.2697381,0.040016361,0,0.003915147,6.1046486,0.00180406,1.7309673,3.2772894,0.43299237,0.62139469,1.24192,0.1656221,1.1324322,3.4101002,1.6448684,0.62610471,3.0985787,10.042465,4.8133826,22.757801,0.96862733,15.486475,2.4244299,0.4570775,0.17602366,6.9342389,9.2897091,2.6967242,1.0907295,1.3324006,0.18606167,0.03438545,1.0304669,5.5894136,0,1439.9999
2005,35 to 44,502.25433,38.05146,6.3761344,0.83376205,0,0,41.652256,34.559578,5.0701404,5.1590343,9.0975237,5.4568014,2.328881,1.3293116,10.644341,0.028823905,42.5979,5.410841,1.2566326,0.53739619,0.67919677,0.010527578,2.1422293,0.10780639,0.07600762,0.80254626,3.7663736,0,267.71786,0.88760537,0.9274053,1.1124218,0.22740358,3.1273503,0,2.9589531,0.15021698,0.002021555,25.483866,0.038456798,0,0,0.052991632,0.55095041,0.11775126,2.6615076,1.100159,0.34242174,0.023688491,0,0.1347874,0.082141794,0.47448459,0.16051742,0.022647727,0.35176894,0.028155437,0.16266327,0.039499521,0.082448728,0.002962464,0,64.324242,0.18988813,0,37.124859,4.0817561,174.90492,5.3064394,0.042534973,0,14.750134,1.9325582,0.010741781,0,0.083997808,5.5532937,0.004560664,1.9963193,2.5877442,0.52605379,0.60078633,0.87739938,0.046783127,2.0144672,2.8038521,1.9321144,0.70290011,1.9294207,10.012674,3.338675,23.849892,0.57273388,15.416713,2.3588245,0.64680064,0.090547845,6.5738654,10.051562,1.9439262,0.86904538,1.0974901,0.17409229,0.0437943,0.86317116,8.5134754,0,1440.0002
2006,35 to 44,503.25189,39.417431,3.5560334,0.47078949,0,0,39.69817,35.787605,6.1882305,2.6935945,10.627193,4.5953832,2.4559259,1.3666584,10.027121,0.010650406,40.378498,6.0203528,1.9526873,1.2862182,0.39668593,0.012689597,2.6107063,0.037096113,0.095227659,0.77222216,4.4972239,0,270.41608,0.25456265,1.3455752,1.592589,0.00072213,3.823601,0.092110232,4.1355958,0.024346894,0.00243268,27.969007,0.12371751,0.001218493,0,0.095913827,0.41867581,0.040019311,1.5713458,0.7718516,0.39271089,0.051385526,0,0.12243326,0.033198182,0.4639101,0.036596894,0.011408436,0.28760943,0,0.19629131,0.019316847,0.00780597,0,0,64.118263,0.13628247,0,33.223721,5.7851663,173.13899,4.3849707,0.043642089,0,13.890951,2.0494285,0.06337776,0,0,6.2379575,0,1.4216038,2.8463545,0.56330794,0.42567658,1.3740118,0,1.6699715,2.9668882,1.3680969,0.6013912,2.2368851,8.7980127,3.3210211,23.803579,0.72590292,16.653131,2.0263455,0.53138715,0.12756799,6.7536922,10.7335,2.30092,1.1987276,2.1319356,0.028162759,0.024443569,0.9047097,8.8816729,0,1440
2007,35 to 44,500.94806,37.935173,3.432266,0.33036533,0,0,40.669796,36.000019,4.9781237,3.2856672,10.338003,4.7162709,1.7655185,0.75572318,10.753514,0.010995238,47.51997,5.0114522,1.4376801,0.95496535,0.53603017,0.001985391,1.770098,0.08999227,0.048905808,0.39068809,3.6387703,0,270.28745,0.9685663,0.97574466,1.802669,0,3.483501,0.020475565,3.1500037,0,0,23.14583,0.059517499,0,0,0.050293546,0.44142103,0,2.1397803,0.75249666,0.39917624,0.11410137,0,0,0.10574084,0.3322202,0.006563999,0.13718265,0.47674349,0.031446803,0.43505958,0.058039408,0,0,0,63.355022,0.17750677,0,35.454334,5.3322201,176.9415,5.3075299,0.02437075,0.015101096,16.396814,1.318043,0.003996291,0,0.052391633,7.4216967,0.038913459,1.466174,2.428606,0.52582788,0.40184861,0.90341371,0.040180102,1.8627533,2.8434582,1.4902786,0.75472969,2.6391778,8.887126,3.6060729,23.191313,0.51757979,14.065004,1.7244954,0.40397522,0.26757923,6.7175999,10.977928,2.2556276,1.2704613,1.2141285,0.11840758,0.060143072,1.3484993,9.4841032,0,1440.0002
2008,35 to 44,502.52139,37.991993,5.0298667,1.275775,0.025997354,0,38.371681,36.442589,4.8179407,3.9650822,9.5862913,4.7329936,2.6987791,0.53401184,12.222477,0.16133209,44.541275,4.9905396,1.2687771,0.97959661,0.53874213,0,2.2963343,0.048761938,0.00701475,0.20928463,3.4971418,0.031007664,267.94727,0.29049793,1.9577527,3.1323416,0,1.658633,0,3.1498473,0,0.027859017,25.921452,0.068524845,0,0,0.033529803,0.29128239,0,1.9027005,0.69099796,0.43072549,0.043111045,0,0.026989302,0.026443357,0.15778749,0.088846654,0.000915283,0.38391939,0.010085007,0.090085268,0.51786029,0.086333975,0.000868358,0,64.438858,0.16953009,0,33.300549,4.2618761,177.70425,5.1362467,0.094553508,0.013413004,15.105242,2.7533455,0.043462761,0,0,7.219059,0,2.423332,2.4248705,0.14269198,0.27092421,0.79916143,0.10082651,2.2532825,3.3142123,1.1014228,0.4327687,1.9876325,9.7880173,3.8368943,22.729591,0.52672178,15.394094,1.796922,0.36613593,0.14579542,6.5459428,8.2362728,2.9912775,1.2134045,1.2854319,0.1237407,0.051129024,1.985497,9.7682848,0,1439.9999
2009,35 to 44,504.36539,38.708256,2.7757332,0.39853981,0,0,39.777802,37.454079,4.5558767,3.3871429,7.6115093,4.5025091,2.498327,0.87380278,10.544201,0.005964166,48.600986,5.9890342,1.5739764,0.53461558,0.48201787,0.023659769,2.1209369,0.006629059,0,1.1865653,3.837445,0,252.83743,0.43312025,1.5226401,3.3885438,0,2.0956306,0.046069808,4.7887373,0.027920516,0,23.290981,0.042411409,0,0,0.06236605,0.50610948,0,3.706975,0.76175129,0.12260804,0.011413657,0,0.01715775,0.077010296,0.19651616,0.006577304,0.020529084,0.50264025,0.09231092,0.25000641,0.002698293,0.063372493,0.00086309,0,63.185719,0.2062785,0,33.884563,3.8578584,185.89684,4.2529473,0.038696706,0,15.583097,1.5385025,0.059588078,0,0.001692112,7.621675,0,3.2629657,2.2559524,0.28726971,0.36927927,0.59448397,0,3.1637893,4.2804542,1.1663492,0.97249627,2.5125151,10.084501,3.4821064,21.73173,0.48936585,15.138089,1.3666788,0.57746458,0.20065507,7.3891506,8.6477852,2.5176077,1.144613,1.2972004,0.29252976,0.13537776,1.8376235,11.985121,0,1440.0001
2010,35 to 44,503.75916,39.485519,2.4569275,1.2475456,0,0,40.514988,38.859325,4.6109624,2.6438372,11.265577,5.8078966,2.544374,1.8314985,8.4643631,0,45.994194,6.3291073,0.90196097,0.39476681,0.67147851,0.17233899,1.5871136,0,0.013404065,0.26051584,4.5175157,0,250.20856,0.42682767,1.6972644,4.9575758,0,2.3220329,0.052815732,4.7373328,0.27249536,0.074235052,23.534824,0.054404665,0,0,0.072661527,0.52545148,0.17292647,2.2891684,1.010227,0.43401495,0.066633895,0,0.009973372,0.031423204,0.21128893,0.003848402,0.016835451,0.21695828,0.008147586,0.39424875,0.037964508,0.008738309,0,0,64.331314,0.16693284,0,31.392189,4.9659405,179.08557,4.8270879,0.076496623,0,16.654547,2.5518181,0.030682353,0,0,8.2493782,0,1.2950072,3.0638511,0.66644198,0.49468222,0.87380606,0.031750642,1.7923945,2.9517393,0.84460729,0.81767619,2.1417217,9.8797235,2.8707905,22.639982,0.82609832,15.621143,2.1774735,0.24857593,0.12931696,6.820919,8.240304,2.6284466,1.0844063,1.1603943,0.32367343,0.058097653,2.4394932,17.36228,0,1440
2011,35 to 44,505.86929,40.306904,3.3369477,0.79090923,0,0,41.3382,39.803734,2.5401847,3.3521712,7.8384356,5.6287518,2.8890476,1.3500865,10.421313,0.029389497,43.224293,6.9846554,1.3030322,0.57866079,0.63105321,0.003724191,2.7120838,0.014757399,0,0.41437829,5.2323728,0,249.08977,0.68501878,1.9347669,2.097625,0,3.4114432,0,3.3408363,0.11207066,0.15705928,24.205631,0.03111263,0,0,0.020945542,0.25517148,0,2.4185326,0.84356666,0.13426693,0.097020239,0,0.062733077,0.037755646,0.2027,0.063982576,0.014011481,0.21246019,0,0.47346532,0.12199825,0.015515303,0.000717143,0,64.523979,0.29752558,0,33.290474,5.5532794,180.597,2.866616,0.015919758,0,16.26738,2.5251541,0.015041634,0,0,8.7172155,0.011858588,1.7370895,2.4747393,0.57493633,0.23479903,0.88976729,0.12843698,1.9896419,3.8179564,1.0426311,0.6031,2.632297,10.212071,3.619277,22.018427,0.81573844,14.708493,1.6080053,0.38071468,0.12652808,5.964817,10.092737,2.4911208,1.5428514,1.1947989,0.096250981,0.16006149,1.545308,15.98141,0,1439.9999
2012,35 to 44,511.03769,38.058357,2.3552346,0.5297575,0,0,41.268616,37.161423,3.7359459,2.6977761,6.9633942,5.2571397,2.2608881,0.72936833,8.2777081,0.15362814,44.880444,6.1077151,0.87585115,0.88211489,0.6570484,0,2.0317159,0.073435955,0.39518064,0.15505531,1.9951819,0.020357903,262.63855,0.24327165,0.89962447,2.4272792,0,4.6764565,0,5.9463902,0.06337145,0.37452888,22.892738,0.04172435,0,0,0.019432792,0.34243402,0,2.5275223,0.86569434,0.06845019,0.054246295,0,0.005721603,0.017520975,0.19780557,0.025321417,0,0.21232161,0,0.15387876,0.21629541,0,0,0,64.972282,0.14630881,0,34.523167,5.4703178,183.12587,3.1039026,0.037879478,0,16.865097,1.802107,0.01752945,0,0,6.7831364,0,1.9969057,2.731216,0.60612178,0.63179356,1.0689789,0.070233233,1.1102394,3.2350361,0.46620992,0.9094159,2.300333,9.3412056,2.3431168,23.257229,1.6116452,14.369916,1.6594833,0.30576691,0.28896889,7.1627684,8.1450596,2.9157159,1.0726558,1.4588687,0.056621268,0.002926283,0.96021175,9.6021776,0,1439.9999
2013,35 to 44,511.49438,40.518234,3.5663218,0.19054739,0,0,40.063087,41.451935,3.171999,2.3631883,7.1836572,4.4965277,2.4038837,0.9574455,8.6048155,0.005614599,49.002594,6.8447161,1.2078552,0.4241263,0.65549076,0.025892075,1.4098052,0.058623943,0,0.19063884,2.9637053,0,263.37729,0.31745237,0.57350773,2.8172784,0,1.5491148,0,3.5128567,0,0.18621443,23.147028,0,0,0,0.034087334,0.1993293,0.033168115,2.4923627,0.84512937,0.18914649,0.14486757,0,0.036891423,0.036941852,0.29204512,0.001737277,0.003322409,0.29207638,0.037145022,0.41745284,0,0.040090572,0,0,63.389168,0.1802274,0,35.984547,3.9277875,176.27292,4.9733315,0.053205051,0.03993522,13.822853,1.3089819,0.013000946,0,0,7.4351244,0.007437631,1.3597524,1.8361686,0.22334042,0.62492162,1.2436696,0.003349095,1.2893804,2.6432865,0.80452186,0.70861125,2.4312687,10.974818,3.1715357,22.170946,0.30789486,15.268976,2.0018573,0.26775104,0.073456816,6.3064604,8.4281559,2.3499365,1.1524564,1.0630372,0.16256844,0.1116375,1.8564893,13.923618,0,1439.9996
2014,35 to 44,504.91965,40.914768,2.0137043,0.26977411,0,0,37.747997,40.493755,3.883167,2.7056313,9.9069147,5.4972944,5.347445,0.516469,7.0542173,0.038734533,48.76646,6.3588037,2.0856538,1.6108408,0.57618505,0,2.0631952,0.027083579,0,1.6079735,2.7470946,0,271.80292,0.37573656,0.76554388,3.6471305,0,2.126487,0,4.5224347,0.088834353,0.22879381,21.52599,0.018437605,0,0.001598641,0.056102019,0.24249762,0.061868299,1.5044117,0.65489727,0.13605095,0.075245395,0,0.050021674,0.022559889,0.25080612,0,0,0.54810244,0,0.16195004,0.33898839,0.062132675,0,0,61.218555,0.1948878,0,33.61861,5.286912,171.62102,4.3476763,0.19304745,0,15.954522,3.2987061,0.019906156,0,0,6.8900599,0,2.1855853,2.0524039,0.3589572,0.99929768,1.301759,0.029685751,1.6981348,2.9238098,1.368076,0.66208202,1.7444326,11.037507,3.2336643,22.960945,0.8903563,14.031713,1.5496455,0.32870394,0.26834145,5.0921569,8.9009485,2.8516052,1.3946183,1.3186651,0.22163959,0.015691679,1.333304,10.180022,0,1440.0002
2015,35 to 44,520.36365,40.279041,2.586535,0.97070497,0,0,35.31847,43.075535,3.2516446,3.4819069,7.4722815,4.4282942,1.9442469,1.1441413,8.9048271,0.13667217,50.063957,6.3782392,1.0180329,0.79906845,0.93405533,0,1.9398546,0.071538545,0,0.3548862,2.5828931,0,268.67535,0.11352465,1.9891396,1.7372227,0.038017582,0.83411837,0,4.2349472,0,0,22.697378,0.025375161,0,0,0.19265412,0.21538068,0,2.4902046,1.6751741,0.092441179,0.056116447,0,0.014654344,0.17255154,0.30732206,0.008999862,0.009390337,0.40747404,0.008663393,0.21735151,0.38605607,0.04833173,0.010643853,0,62.057232,0.12981154,0,30.102026,6.8093009,167.914,5.1893225,0.0427678,0,17.395027,1.1036416,0.13300969,0,0,6.9182706,0,1.3601928,2.2330685,1.2175716,0.69817662,0.93794906,0.024368148,0.96642154,2.9189866,0.73573041,1.1369406,3.302249,10.822375,3.2405632,21.376863,0.20406368,13.839089,1.9867145,0.32233506,0.22858389,5.9312019,8.898613,2.4383721,0.86410749,0.78332794,0.21825287,0.013246735,2.5828376,8.7644081,0,1440.0004
2016,35 to 44,509.79019,40.123051,1.6879042,1.1141418,0,0,38.0028,41.584763,3.3862689,2.201993,8.6734962,5.6345377,2.1838627,0.67101526,9.7876463,0.63410628,50.384331,5.7303267,1.2163787,0.94348145,0.66325098,0,2.2229495,0.03006617,0.0357606,0.32657829,2.964071,0,280.73557,0.037160829,0.48352116,0.47189754,0,2.2391958,0,3.5657272,0.025822788,0.015879188,22.29756,0.016752863,0,0,0.086296,0.35388416,0.062580377,1.4117101,0.92548913,0.39839822,0.11609488,0,0.013839651,0.038321715,0.14988154,0.014048427,0,0.33217525,0.004953575,0.094108231,0.18711063,0.15137272,0,0.009980093,62.187805,0.19065018,0,32.353825,4.4613256,168.13663,3.8428366,0.040589456,0,16.7055,1.4775263,0.033755053,0,0.006309422,7.6164422,0,1.8912145,2.3824611,0.14642051,0.60251439,0.53580558,0.011941028,1.0494218,3.3930426,0.91231215,1.0166196,3.0335336,10.746915,2.5838459,22.524126,0.26021069,13.915448,1.7789412,0.44341621,0.19299762,6.598156,9.0587254,2.3443053,1.1144241,0.88570595,0.7945919,0.20040584,1.1444491,9.1525669,0,1440.0006
2017,35 to 44,514.2326,39.959881,1.412299,0.7043016,0,0,33.1031,40.423798,2.9727046,2.3449399,6.5048046,5.365284,2.1026719,0.80221498,8.1855831,0.063981049,49.756462,5.5777144,1.9048437,1.1816192,1.0440539,0,0.96440744,0.066354923,0.002401226,0.67024732,3.3461607,0.003757654,282.82693,0.48758751,1.4767845,0.79205596,0,2.0468521,0,4.0809202,0.077947952,0.007465925,20.571253,0.11518621,0,0,0.020962598,0.51173699,0,1.6771203,1.3565068,0.24709192,0.20830815,0,0.024249453,0.048087057,0.11658069,0.016623115,0.003868987,0.48785436,0.006692895,0.041196469,0.029818492,0,0,0,63.466084,0.24209319,0,31.377714,4.8937087,168.18633,4.6084929,0.094446748,0.079034023,15.348632,1.7649353,0.066785023,0.001556975,0,7.1237569,0.21098456,1.531086,3.2578492,0.32391715,0.12875117,0.68931341,0.048592076,1.5992204,3.1953037,0.63017595,0.90377104,1.9291799,11.143886,2.5226288,27.598751,0.36095873,13.54383,1.6676477,0.40230772,0.025695698,6.3638368,7.835834,2.7420306,1.1028845,1.4800767,0.033968724,0.081556246,1.8443712,9.5721121,0,1440
2003,45 to 54,490.33853,40.637772,6.6210942,0.88955063,0,0,39.332806,32.450314,7.4388127,4.3149991,14.360642,5.9846826,2.8003826,0.83977234,12.446751,0.31727117,11.301218,2.3010194,0.55450779,1.386571,1.9250127,0.003759309,6.4196906,0.049227864,0.074306399,2.0682623,4.9285164,0.13636728,267.44363,1.1399699,1.2110776,1.5131994,0.012452519,1.6927829,0,1.3789495,0.078602985,0.005904135,23.908585,0.083028659,0,0,0.011761358,0.68050814,0.096633486,3.3433211,1.1513028,0.344356,0.10527504,0,0.022373058,0.075739242,0.28268611,0.094341584,0.017895384,0.43418717,0.025717339,0.1026403,0.070297249,0.074052341,0,0,64.419357,0.25314865,0.00211677,37.293007,5.1173978,203.49648,4.8977761,0.22935219,0.088841245,13.242876,2.2871337,0.07046207,0.00054067,0.03061093,7.9836464,0.024725771,2.9355369,2.4002211,0.62813598,0.60466737,1.4824957,0.18996565,1.4812205,4.7897258,1.6960047,1.0071074,2.2140477,5.632762,4.7031775,23.91256,0.41149852,16.019447,2.7763159,0.67524135,0.11594909,7.1890869,9.4120865,2.2652218,1.2696437,1.2862407,0.057716623,0.10028802,2.2394776,7.306778,0.43680364,1440.0004
2004,45 to 54,490.39493,41.917511,7.4141541,0.29375765,0,0,39.362701,34.552917,9.7912989,5.1374102,12.916798,5.1931057,3.4484677,1.3465108,12.337226,0.50825751,12.53249,2.4945984,0.40897241,2.9060268,0.98789662,0.011787195,4.8386245,0.012294626,0.79232991,2.0236845,5.7034531,0.010220367,264.22476,0.50668508,0.72839922,0.65861541,0.057846535,3.3100743,0,2.7367713,0.001258576,0,24.711134,0.037970845,0.016436975,0,0.012724756,0.54161704,0.070149705,3.7258279,1.7709837,0.25480101,0.25223473,0,0.029201884,0.068217553,0.37167501,0.012223083,0.006933271,0.74374044,0.009163929,0.072791666,0.027139761,0.10012711,0,0,66.882088,0.12777835,0,33.157475,6.2183757,199.15961,6.1746101,0.18692231,0.039007399,14.536636,1.592545,0.014671586,0,0,6.6303988,0.020226935,2.9731808,2.4139111,1.0324365,0.53430074,1.5536063,0.33987242,2.0749955,4.5013022,1.779772,1.0471497,2.1481295,4.894093,4.2393894,21.70849,0.62271035,16.482851,3.0737944,0.605627,0.23971032,7.8086019,10.040908,2.1476505,1.1874529,1.2758914,0.085087605,0.27886346,2.0769653,5.6960034,0,1440
